,0,SG_MPN_RS03590,SG_MPN_RS00295,SG_MPN_RS00580,4,5,SG_MPN_RS03665,SG_MPN_RS00765,8,SG_MPN_RS02405,SG_MPN_RS03490,GntR,SG_MPN_RS00635,13,14,SG_MPN_RS02090,16,WhiA,SG_MPN_RS02795,SG_MPN_RS01660,20,SG_MPN_RS02665,SG_MPN_RS00585,SG_MPN_RS00300,24,25,SG_MPN_RS00470,SG_MPN_RS03555,SG_MPN_RS02230,29,30,SG_MPN_RS03305,SG_MPN_RS01630,HrcA,34,35,36,37,SG_MPN_RS00480,39,SG_MPN_RS01555,SG_MPN_RS03265,42,43,44,SG_MPN_RS01955,CorB,SG_MPN_RS00760,SG_MPN_RS00520,49,SG_MPN_RS00465,SG_MPN_RS00650,YlxM,53,SG_MPN_RS02910,55,56,57,58,SG_MPN_RS00485
MPN_RS03765,0.019317025800000002,-0.0294883662,0.0041023304000000005,0.0422457727,-0.0145324678,0.020809340200000002,0.0958441195,0.0321204287,-0.0261815008,-0.0477095353,-0.0039367269000000005,-0.008604425800000001,-0.0578870479,-0.0100264974,0.0054197109,-0.014973462500000001,0.0093597581,-0.0053706667,-0.00549186,-0.0102506802,-0.0216864379,-0.036852226200000004,-0.009319994100000001,0.0047936959000000005,-0.0172308306,-0.0217083726,0.006806500500000001,-0.0084411112,0.0050857783000000005,-0.018545448500000002,0.0071407949000000005,0.0049529163000000005,0.0099468768,0.013208861700000001,-0.00023830730000000001,-0.038049141,-0.0037359927000000003,-0.0643005381,-0.0181802058,-0.007327152500000001,0.0131539861,0.0188378568,-0.051080237300000005,0.0028581107000000003,0.0488282744,-0.0585207476,-0.0646246941,-0.022345449400000002,0.0733293981,-0.10870975470000001,-0.0201493224,-0.0996989582,-0.0751330746,-0.1864102617,-0.0078328511,-0.025628290300000002,0.0108859963,-0.0146408512,0.0177562102,0.054724423300000005
MPN_RS03770,-0.0353865869,0.008269819000000001,-0.0116762446,-0.0228226124,0.02595021,-0.0338255728,-0.014511658,-0.003379827,-0.031703277200000005,-0.0450436108,-0.0085450816,0.0156839614,-0.0317840308,-0.012880659800000001,0.0070008348,0.0101119639,0.0127812345,-0.0193843062,0.0115987263,0.0063798537,-0.0025848773000000003,0.025096601000000003,0.0135006728,-0.0064304536,0.0059502195,0.0194386097,-0.0041483022000000005,-0.0148468516,-0.0191513303,-0.0182405939,0.0461372555,-0.0055126153,0.0225491861,-0.002585861,-0.0178339198,0.0088177415,0.0201226854,-0.0013801502,0.0109624801,-0.0039571097,-0.0022068142,0.0010736186000000001,-0.007530915700000001,-0.0031011164000000003,0.013271220200000001,0.0201182386,-0.008970179600000001,0.0114073776,0.0117820567,0.0047059621,0.0135290963,0.0001503776,-0.0025029483,-0.029592059,-0.0138606499,0.007378867000000001,-0.0141274656,0.09182621690000001,0.0124902934,0.030919250800000003
MPN_RS03775,-0.0465578501,-0.017363825,-0.004086882,-0.002729455,-0.0465016875,-0.0212091808,0.0250217325,-0.0029717515,-0.0190724017,0.003906750200000001,0.028387935000000003,-0.0100713176,-0.0185257894,-0.0235548771,0.0407835033,0.0053418349,-0.0336475602,-0.0242494833,-0.0020385213000000003,-0.0237631292,0.0051772704000000004,0.0381622066,-0.0164245948,-0.0076240001,0.037180136600000004,-0.0150185406,-0.0050650345,0.0039874996000000005,-0.0001463469,-0.019259481800000002,0.0157198485,-0.0031137684,0.017541873200000002,0.010268149800000001,-0.045350268900000004,0.0017211227,-0.0058725055,0.0178458067,0.0367911511,-0.0006631207,0.0026357303000000003,-0.0043487362,0.0131758889,0.0043200274,0.0043354427,0.0104543503,0.025096534400000002,0.0137250961,0.0116699019,-0.0099786888,0.0100078893,-0.0188512463,-0.037270570600000004,0.0057298583000000005,0.000354046,0.0114167598,-0.0289845048,0.0025645366000000003,0.009658417800000001,-0.0079352086
MPN_RS03780,-0.0476538467,0.008639749700000001,-0.0043474924,-0.0059490774,-0.00019070950000000001,-0.0012135033,0.0064628187,0.0147075707,0.015513566900000001,0.021580122400000002,-0.0342364311,-0.0029326201,0.0098638188,0.009360241,0.0052107426,-0.0015976745,-0.0264166192,-0.0168263602,0.006803327400000001,-0.0377595219,-0.0010869564,-0.0121089484,0.0054118585,-0.0025831127,0.019248194200000002,-0.0305118485,-0.0093729417,0.012671349600000001,-0.0148114921,0.0266757395,0.0235382178,0.0002575705,-0.0044537432000000005,-0.0147718989,-0.0122711612,0.0103128013,-0.0342902264,0.020169881100000002,-0.009121583400000001,-0.0044163992,0.0054763136,-0.0027415275000000003,-0.028891032400000002,-0.0023853171,0.013205289700000001,0.006008152,0.0162465504,0.0070544352000000005,-0.023602319,0.0397520388,-0.0061407235000000004,-0.0015932155,0.0180919586,0.0090174913,0.012751027100000001,-0.0070852433,-0.0034375910000000003,-0.023056879500000002,0.0015975053,-0.0506793543
MPN_RS03785,-0.021876671400000002,0.016429675,-0.013116954200000001,-0.0096291782,0.001336764,-0.0219284659,-0.028985732700000003,-0.0354078819,0.013528588400000001,0.0011495985000000001,-0.0177366795,-0.0045295824,0.009166129,-0.0128563628,-0.0171545248,-0.0133218591,-0.0249544019,0.0133398908,0.0023420735000000002,-0.0214239143,-0.0093854093,0.009319447100000001,0.0022106158000000002,0.0062379353000000005,0.0213540316,-0.0257684298,-0.000150981,0.0059965375,0.0243526249,0.0216664757,0.0334243157,0.0030629163000000003,-0.029506095000000003,-0.0335051107,0.041899367800000004,0.0279358211,-0.0055825012,-0.0087062999,-0.0389067772,0.0137780401,-0.0058245266,0.0016399580000000002,0.0146552165,-0.0080039164,-0.0244801908,-0.030252935600000003,-0.008972395900000001,0.013806107100000001,-0.0755006612,0.0458808644,0.0016859575,-0.049540477400000005,0.0082866007,-0.0175305865,-0.0106271192,-0.015363720800000001,-0.0009755391,-0.0134106229,-0.0394482564,0.0132404119
MPN_RS03790,-0.0013482929000000002,0.0153364997,-0.0041574258000000005,-0.0073776321,0.0340929108,-0.0287182736,-0.0063055825,0.0001401989,-0.0040583537000000005,-0.002152277,-0.008632164900000001,0.007973612,0.0048858598000000005,0.0065058839,-0.0113178392,-0.0132229656,0.0106254967,0.0020560837,-0.0060113501,0.00607213,0.011948987500000001,0.0026991037000000002,-0.0006910524000000001,-0.0017761172,0.0062052038000000006,-0.0199265843,0.0067961165,0.0014766506000000001,-0.0028513130000000003,0.0086843771,0.0057740884,-0.0023003901000000003,-0.005291054700000001,-0.023979798,-0.0007035963,0.020602074,0.0080674383,-0.0149782872,-0.0114658581,0.0083466181,-0.0010940542,0.0003428253,0.020132245700000002,-0.0049106658,-0.0196551015,-0.0160026649,-0.012703190100000001,0.010714116800000001,-0.0160783485,0.030805959,-0.0051632774,0.0164909296,0.0079242088,0.0114836144,-0.0231770166,-0.0252362853,-0.0018250272,0.015123063300000001,-0.0130738999,0.0060705052
MPN_RS03795,-0.0148802993,0.0021310288,0.010367699900000001,-0.0237834559,-0.0280638743,0.0010264502,0.0001599165,0.0280310598,-0.011370556700000001,-0.0278695957,0.0049359151,0.0096995265,-0.0006465749,-0.0132176154,-0.0179561481,-0.0040166931000000005,0.014098179300000001,-0.0303534526,-0.0030997108,0.0059464016,-0.0072082941,-0.006636941800000001,-0.0215595294,0.0020086332,-0.0021815183,-0.0175814964,0.0050400222,-0.017455571700000002,0.0142818701,0.0327051732,0.036185805200000004,0.0030115697,0.08839797270000001,0.011394504000000001,-0.0022738611,-0.0024804353,-0.0146898238,-0.0068317354,-0.0287886626,-0.0024198955,-0.004606888,-0.0105811837,0.0139892026,0.0045777274,0.0133859141,-0.0039636975,-0.021589167000000003,-0.0041587876,-0.0068552137,-0.0233840006,-0.0089392466,-0.0042644333,-0.0268357431,-0.0227599144,0.0004205653,-0.025355327400000002,0.0006898723,0.0147686692,-0.0174022089,-0.0355982867
MPN_RS03800,-0.0252026012,0.0517562437,-0.0008792524,-0.0296173352,-0.0361635744,0.0082032558,-0.0187511562,0.022102362,0.0072651924,0.016617474900000002,0.042756301600000005,0.0014001552,-0.011738085300000001,0.0051671713000000005,-0.023042875600000002,0.0044620755,-0.0048838271,-0.0004112213,0.0090976615,0.0426383288,-0.0008438235,0.0015710905,-0.0028494511000000003,-8.1748e-06,0.0151045923,-0.004653283,-0.0099345764,0.00010182460000000001,0.0055956274,-0.010013796600000001,-0.049732533200000005,-0.0040297306,0.1858709556,0.0065239264,0.0068261359,0.0152757277,0.028280024600000002,0.0107258389,-0.0091690887,0.0108794107,0.0004157785,-0.0231387738,-0.0115391737,-0.0060775331,0.0146521796,0.012381307000000001,-0.0123993504,-0.0057275220000000005,-0.0027444266,0.0002529504,-0.0039676606,-0.0084433071,-0.029132056700000002,-0.033256326600000004,-0.005876706000000001,-0.029740570900000003,-0.0153177639,0.0167676465,-0.0071376014000000005,-0.0129161446
MPN_RS03805,-0.0049866858000000005,0.0061345706,-0.005585815,0.011391022800000001,-0.0175844333,-0.0038274705,-0.0709987728,-0.0231475135,-0.0161707755,-0.0114378436,-0.0038951264,0.16979453500000002,-0.0171722942,0.0197583885,0.0219816676,-0.0367412368,-0.0405070703,-0.0228775914,-0.0152774678,-0.0016791365,0.0200984341,0.027020042,-0.010265142500000001,0.0082267999,0.0127546923,0.0929728333,0.0100361158,-0.0245830737,-0.0327455092,0.0301893991,0.0156131609,-0.0022393944,-0.0026835714,-0.0036872779,0.011575378300000001,0.0361925525,-0.0219294337,-0.0689490136,-0.0358558813,-0.020609157700000002,0.0136437203,-0.0211810664,-0.0026780462,-0.0465280744,-0.0125471759,-0.016704037300000002,-0.0054868952,-0.0005297834000000001,0.0336562898,0.0131996683,0.0094158029,-0.0278410117,0.0196637479,-0.0358734839,-0.0103381853,0.0143965845,0.0245943756,0.0110421979,0.0450113242,-0.1007039161
MPN_RS03810,-0.000561876,0.0284603795,-0.0158835462,0.0053378993,0.0319540549,1.54845e-05,0.0152359208,0.0395710088,-0.0324174902,0.0103975418,0.0246160399,-0.0190494355,-0.00026935070000000004,-0.0236664133,0.0039146478000000005,0.0050182343,0.021590114,-0.0236622776,-0.0048519436,0.0831227296,-0.0043859394,-0.009903724800000001,0.0021366716,-0.006889188300000001,0.0256087589,0.0226207592,-0.0062861485,-0.0184581243,-0.014570710700000001,0.0159876537,0.06866601950000001,-0.011587036,0.032329138800000004,0.0066906292,-0.026496821700000003,0.035273390700000004,0.006128545,0.1186663907,-0.012374421600000001,-0.0028416007,-0.0017090253,-0.0389569736,-0.0490545665,0.008645375,-0.0043040672,-0.044035742600000004,0.0282891858,-0.0034475902,-0.045262940200000004,-0.0076024699000000005,0.011686794700000001,-0.0384851367,-0.0036459414000000003,0.0075913987,0.0643157961,-0.0028050119,0.0137009726,-0.0513488134,0.021042985,0.0171696258
MPN_RS03815,-0.008995629100000001,-0.0154567954,0.0005681051,-0.0321430082,0.0215724063,0.0166684875,-0.0009497825,-0.007426893600000001,0.053374982700000004,0.0094559284,-0.018976722300000002,0.0187166001,-0.015788436700000002,-0.035813504100000004,-0.0104172914,0.010206686000000001,-0.0048228001,0.0126569902,-0.00010929530000000001,0.0044718459,-0.0018317680000000001,-0.0024511823,-0.0145299139,-0.0028841299,0.0406677588,-0.0566342483,-0.004354855,0.0087801285,-0.0031894983,-0.0182510187,0.0029697053,0.0068448442,-0.0264411813,0.0002662372,0.0424296141,0.006744066700000001,0.0043169644000000005,-0.0339368788,-0.0041098553000000005,0.014103030400000001,-0.00047814,-0.0008115367,-0.0313866519,-0.0076273976,0.0230258863,0.0242134029,0.005453594,0.010181227400000001,0.0061009718000000004,0.0100610873,-0.0057347886,0.0222816017,-0.0124456216,0.054707866200000003,0.0536171131,-0.00021233700000000002,-0.0282437278,-0.03621223,-0.030304480600000003,0.015798902
MPN_RS03820,-0.0214327368,-0.0156751124,0.000371317,-0.0147396443,0.009170147,0.0073799371,0.0056054229,0.0157754405,0.0168517085,-0.024247217300000002,0.0146061507,-0.0048716576,-0.0028837167,-0.0216754963,-0.0236896336,-0.0003243179,0.011070437800000001,-0.0018127255,0.001205036,0.0253458838,-0.0021884313,-0.0175193912,0.0048768959,-0.0030835923,0.0195556879,-0.0437631708,0.0011440177,0.0023613368,-0.0042632101,-0.0011612793,-0.0108778552,-0.007136031,0.0106912705,0.0016202201000000002,0.01547048,0.0096051225,-0.0291467203,-0.032201668600000004,-0.0013201851,0.0116697704,-0.004470433,-0.0085081177,-0.0290616998,-0.0092141216,0.0070913421,0.0104084157,0.0016195543000000001,0.002456022,0.017202860400000002,-0.0178113971,0.0013894859,0.0240755903,-0.0033079915000000003,0.0006712112000000001,-0.0017607638,-0.0106561911,-0.000344054,-0.0295503812,-0.028085062100000002,-0.0393843345
MPN_RS03825,-0.046412366000000004,-0.0400176179,-0.0051933118,-0.0121348913,0.0229503039,-0.0046876486,-0.017109016600000002,-0.0330698696,0.0132403247,0.0062864757,-0.0240088592,0.0120729018,-0.018424729,-0.0017748134,-0.0576644326,-0.0026161838,-0.009222655,-0.0147917741,-0.0143004888,0.048234418300000005,0.0097230378,0.0002440696,0.0172209241,-0.0120755058,-0.015984299100000002,-0.0277822683,0.0093929132,-0.0106389511,-0.0022650096,0.0021179237,-0.0218586804,-0.0026286385,0.0364783465,0.0044525579,0.0007377493,0.0278783952,0.0080844711,-0.0343042478,-0.0085136148,0.0183217016,-0.0077629903000000005,-0.0024124302,-0.02366523,-0.028838306900000003,0.0106219033,-0.0404673751,-0.013634954000000001,0.012249077700000001,0.00444863,-0.0423200705,-0.0056759072,0.0143567781,-0.0131672609,0.0037774914,-0.0061318418,-0.0238048638,-0.0009939383,-0.054259393,-0.0644107009,-0.0024825282
MPN_RS03830,0.0044093557,-0.0253159108,-0.0017174312,0.0062015984,-0.0066021364,-0.018136612700000002,0.0034576137000000002,-0.0104904439,0.0018480912000000001,0.0388740235,-0.0246169863,0.0150258128,0.0102390549,-0.0422317435,-0.0025864618000000002,-0.0070610206000000005,0.0377736299,-0.002333827,0.0038589522,0.0077157327,-0.0009179722,-0.0267173409,-0.005974550800000001,0.0005112439,-0.0017779884,-0.0173120498,0.0033448388,-0.0017945009,-0.021512959300000002,0.0056785626,0.0093679665,-0.0025002159,0.010703904200000001,-0.0061548415,0.0126210097,-0.0050032907,0.0041614287,-0.0210645035,-0.017751624900000002,0.0007047736,-0.0003530235,-0.0064324901,-0.010476076,-0.014244004000000001,-0.013424769000000001,0.028372400500000002,0.002307529,0.0009553394000000001,-0.017499668,0.0004652452,-0.0062042237,-0.0137950085,0.029435610900000003,0.033169666300000004,0.0192790511,-0.0018233878000000002,-0.001608564,-0.0121521493,-0.0260884971,-0.0370365706
MPN_RS03835,0.046045066,-0.0099965192,-0.0034721780000000002,0.011705942300000001,0.012598623500000001,-0.0237268841,0.0274137199,-0.0446641596,-0.0197549055,0.0511599924,0.0033481709,-0.010417291,-0.0196578516,-0.0548704338,-0.0079719183,-0.0239358128,0.058476753400000005,0.0056873964,0.0158112088,0.0034317967000000002,0.0083422555,-0.0190952481,-0.0070018653,0.00654122,0.013913961300000001,-0.0207354745,-0.012417907,0.0029787176000000003,-0.0071697823,-0.0029356729,-0.0631036109,-0.005579449,0.0038230275000000003,0.0198917548,0.0002209526,0.0063843647,0.044062427,-0.0296679179,-0.013925339200000001,0.015096582,-0.005755705900000001,-0.0307197204,-0.0274289531,-0.0342264023,0.011138984900000001,-0.0073069893,0.0178733542,-0.0019337009,-0.0536941738,-0.0334016088,-0.0027284577,-0.0320349174,0.0171473646,0.0318008625,-0.0154615563,0.006704361000000001,0.025485227000000003,-0.017371917100000002,-0.056597536100000005,-0.0431265978
MPN_RS03845,0.0095627569,-0.0150857371,-0.0051787194,-0.027440607500000002,-0.0150872299,-0.0063529007000000005,0.010569724400000001,0.0316928956,0.0048497323,0.022793596500000003,-0.0425873165,0.0308426028,0.0241657088,0.0035078158000000003,-0.0269158614,0.022481155200000002,-0.028225287600000003,0.0067909742,0.00038375050000000004,-0.0230668807,-0.0068729023,0.0102039622,0.0059608278,-0.0014591724,-0.0121099465,-0.0142106149,0.0028052624,0.015115511000000002,-0.0053736502,0.010193203000000001,0.0074529856,0.003786573,0.0033985038,-0.0080553356,0.0405310825,-0.0138277053,0.0028688848,-0.022699077300000002,-0.0119561917,-0.0063900994,-0.0085810936,-0.0001996635,-0.0100986211,0.026204291100000002,-0.0167370024,-0.0453757848,0.015921441,-4.2386000000000004e-05,0.023212825200000002,0.0340395584,-0.014329912,0.0502841934,0.0289082571,-0.0048646184,0.0063556385,0.0009059106,0.0011903206000000001,0.0099962004,0.055276667200000004,-0.025962042600000002
MPN_RS03850,-0.0213964068,-0.019651666300000002,0.0030284802,-0.0260856507,-0.0199055957,-0.0196265566,-0.0098849924,0.0248415662,-0.0061863103,0.0262414145,-0.0372284073,0.044250376200000004,-0.0042517958,0.0102558083,0.0031709082,0.0043667167,-0.0169775991,-0.0276528077,-0.0031241923,-0.0221041581,-0.007568553400000001,0.020677429900000002,0.005645709400000001,-0.0103974218,-0.0277764999,-0.0085935849,-0.0085546332,0.0069028952,-0.0001103624,0.0167772679,-0.0023917534,-0.0018037403,-0.003782057,-0.0243707962,0.0085407891,-0.0204263667,0.0058582103000000005,-0.0185346541,-0.0172718873,0.0025716604,-0.0079198809,-0.0158208264,-0.0198102847,0.015188604100000001,-0.0102389994,-0.024141649,-0.0047591954,0.0035307162000000002,-0.0077733174,0.0045009505,0.0036641862000000003,0.0172410478,0.015452812500000001,-0.039875688,0.041170609000000004,0.010725312400000001,0.0186212613,-0.030308685300000002,0.026411344000000003,0.019543203800000002
MPN_RS03855,-0.0028382187000000002,-0.005901303300000001,0.0033281307,-0.0213897947,0.0023794880000000003,-0.0177212946,0.013493363500000001,0.014808114700000001,-0.0580073994,0.0207848972,-0.0079790651,0.0543966373,0.019855097800000002,-0.0058372598,-0.0267235169,-0.0164425948,-0.024379430900000002,-0.0155324381,-0.00052704,-0.0189380583,0.008502490100000001,0.009847931800000001,0.011450227200000001,-0.0110780806,-0.0513430509,-0.0331781514,-0.0162150738,0.0027921145000000002,0.010130855900000001,0.0734155476,-0.0042791955,0.0018974818,0.0153345795,0.0049725855000000005,-0.038629303000000004,-0.0093296468,0.0122048686,-0.028069330700000002,-0.0043561295,0.0172399841,-0.005039562300000001,-0.0130929144,-0.03749048,-0.013239383,-0.0025513158,-0.0109380867,-0.0079258839,-0.010758614500000001,0.0027566539000000003,-0.0354271272,-0.0082578023,0.016623148,-0.0013605049,-0.07542007640000001,0.0265546807,0.0610132777,0.014733251000000001,-0.0480872345,-0.0234636043,0.035285838800000004
MPN_RS03860,0.058399637000000004,-0.0149268939,0.0104510674,-0.0243277829,-0.0084803384,0.022509549400000002,-0.0717010535,-0.036395158000000004,-0.0320298029,-0.0346179657,0.0136319018,-0.0228549655,0.0388256203,-0.0268964967,-0.0037964175,0.0162465576,0.005645201000000001,0.0099197226,-0.0205820348,-0.028339440400000002,-0.0439046015,0.012200044,-0.0113032108,0.0030818079,-0.0255584786,0.004445091500000001,0.019351849900000002,-0.0332538592,-0.0116549961,0.2994080129,0.013678682900000001,-0.0049182077,-0.005820115000000001,-0.015130092000000001,0.0390289038,-0.0667122651,0.0236014189,-0.028996647400000002,-0.015591908000000002,0.0143281972,0.0082936304,0.013633934,-0.0166876836,0.0158481696,0.023223028200000002,0.021244065200000002,-0.0252948575,-0.0236990327,-0.0357323834,-0.0237903616,-0.0100271613,-0.026962843700000003,-0.0082181617,-0.012128948300000001,0.0065927271,-0.032220392800000004,-0.0300254828,-0.0004081984,0.0223950171,0.0096462727
MPN_RS03865,0.0295138256,-0.0017479961,-0.0087858053,0.0084587944,0.11768472120000001,0.0585510257,-0.0135223986,0.0016638625,-0.0126053182,0.0338357277,-0.0131825936,-0.0133917806,0.0211446196,0.0148311889,0.0072239349,0.013339974800000001,-0.0013990765000000001,0.0175484645,-0.013768230900000001,0.0070054448,-0.012758486500000001,0.020208328,-0.0250255828,0.0014257748000000002,0.0020275790000000003,0.0013426959,0.007486043600000001,-0.0101805501,-0.0129645934,0.3111112518,0.0101123123,0.004899817,0.0166207991,-0.0166301741,0.0041958743,0.0056107741,-0.0028822981,-0.0033108467,-0.0069609533,-0.0201777447,-0.0094970466,-0.0196711031,0.0010087974,0.0012378759000000001,-0.013429346100000001,-0.022848692,0.0139926957,-0.014029803700000001,-0.0031906588,0.0069722994000000005,-0.0046993352,-0.0343516299,-0.0108966392,-0.0172753475,-0.0434512897,-0.007445373700000001,-0.0215211036,0.0026384261,-0.0386780891,0.0222282452
MPN_RS03870,0.0386307913,-0.0080503004,-0.0151861993,0.026373050800000002,0.0041658877,0.035285830000000004,0.0126957777,0.022595212700000002,-0.0170979103,-0.0235984004,0.0029818267,-0.0138199976,-0.0063274547,0.0217000808,-0.0056014863,0.0062050076000000004,0.0059976906,0.010296567500000001,-0.0214828282,-0.0089676806,-0.028648813800000002,0.0040850514,-0.0415312454,0.0040077659,-0.0049868121,0.0226863806,0.0017165015,-0.0143903942,-0.0070356884,0.2727182027,-0.0198484113,0.0073707639000000005,0.0185303229,-0.0177420164,0.006053139000000001,-0.0161054584,-0.0077259945000000005,0.002298459,0.0217776142,0.0023079054,0.0009465855000000001,0.0044452452000000005,-0.00428876,-0.0024098362,0.0033478245000000003,0.0203268738,-0.0101919789,-0.0060650633,-0.014327525300000001,-0.0068494881,0.0046140725,-0.0197836716,0.0064796134000000005,-0.0058095494,-0.044956462600000004,-0.0023715562,-0.019154950100000002,-0.0135284496,0.026175951700000002,-0.026928750600000002
