,gene_id,database,kegg_id
8764,SYNPCC7942_RS05845,KEGG_reaction,R03659
8765,SYNPCC7942_RS05845,KEGG_reaction,R04773
8766,SYNPCC7942_RS05885,KEGG_reaction,R01384
8767,SYNPCC7942_RS05900,KEGG_reaction,R00158
8768,SYNPCC7942_RS05900,KEGG_reaction,R00512
8769,SYNPCC7942_RS05900,KEGG_reaction,R01665
8770,SYNPCC7942_RS05900,KEGG_reaction,R02473
8771,SYNPCC7942_RS05975,KEGG_reaction,R00126
8772,SYNPCC7942_RS05975,KEGG_reaction,R01618
8773,SYNPCC7942_RS06000,KEGG_reaction,R05637
8774,SYNPCC7942_RS06045,KEGG_reaction,R11945
8775,SYNPCC7942_RS06050,KEGG_reaction,R11945
8776,SYNPCC7942_RS06055,KEGG_reaction,R11945
8777,SYNPCC7942_RS06065,KEGG_reaction,R04286
8778,SYNPCC7942_RS06065,KEGG_reaction,R09959
8779,SYNPCC7942_RS06075,KEGG_reaction,R03458
8780,SYNPCC7942_RS06090,KEGG_reaction,R11581
8781,SYNPCC7942_RS06095,KEGG_reaction,R00899
8782,SYNPCC7942_RS06095,KEGG_reaction,R04951
8783,SYNPCC7942_RS06100,KEGG_reaction,R00332
8784,SYNPCC7942_RS06100,KEGG_reaction,R02090
8785,SYNPCC7942_RS06115,KEGG_reaction,R05838
8786,SYNPCC7942_RS06130,KEGG_reaction,R03508
8787,SYNPCC7942_RS06135,KEGG_reaction,R00209
8788,SYNPCC7942_RS06135,KEGG_reaction,R01221
8789,SYNPCC7942_RS06135,KEGG_reaction,R01698
8790,SYNPCC7942_RS06135,KEGG_reaction,R03815
8791,SYNPCC7942_RS06135,KEGG_reaction,R07618
8792,SYNPCC7942_RS06135,KEGG_reaction,R08549
8793,SYNPCC7942_RS06220,KEGG_reaction,R00274
8794,SYNPCC7942_RS06220,KEGG_reaction,R07034
8795,SYNPCC7942_RS06220,KEGG_reaction,R07035
8796,SYNPCC7942_RS06275,KEGG_reaction,R05817
8797,SYNPCC7942_RS06300,KEGG_reaction,R05181
8798,SYNPCC7942_RS06300,KEGG_reaction,R05810
8799,SYNPCC7942_RS06315,KEGG_reaction,R03817
8800,SYNPCC7942_RS06315,KEGG_reaction,R08409
8801,SYNPCC7942_RS06330,KEGG_reaction,R00791
8802,SYNPCC7942_RS06355,KEGG_reaction,R00790
8803,SYNPCC7942_RS06385,KEGG_reaction,R07512
8804,SYNPCC7942_RS06410,KEGG_reaction,R10648
8805,SYNPCC7942_RS06430,KEGG_reaction,R04147
8806,SYNPCC7942_RS06435,KEGG_reaction,R03522
8807,SYNPCC7942_RS06435,KEGG_reaction,R07002
8808,SYNPCC7942_RS06435,KEGG_reaction,R07003
8809,SYNPCC7942_RS06435,KEGG_reaction,R07004
8810,SYNPCC7942_RS06435,KEGG_reaction,R07023
8811,SYNPCC7942_RS06435,KEGG_reaction,R07024
8812,SYNPCC7942_RS06435,KEGG_reaction,R07025
8813,SYNPCC7942_RS06435,KEGG_reaction,R07026
8814,SYNPCC7942_RS06435,KEGG_reaction,R07069
8815,SYNPCC7942_RS06435,KEGG_reaction,R07070
8816,SYNPCC7942_RS06435,KEGG_reaction,R07083
8817,SYNPCC7942_RS06435,KEGG_reaction,R07084
8818,SYNPCC7942_RS06435,KEGG_reaction,R07091
8819,SYNPCC7942_RS06435,KEGG_reaction,R07092
8820,SYNPCC7942_RS06435,KEGG_reaction,R07093
8821,SYNPCC7942_RS06435,KEGG_reaction,R07094
8822,SYNPCC7942_RS06435,KEGG_reaction,R07100
8823,SYNPCC7942_RS06435,KEGG_reaction,R07113
8824,SYNPCC7942_RS06435,KEGG_reaction,R07116
8825,SYNPCC7942_RS06435,KEGG_reaction,R08280
8826,SYNPCC7942_RS06435,KEGG_reaction,R09409
8827,SYNPCC7942_RS06435,KEGG_reaction,R11905
8828,SYNPCC7942_RS06460,KEGG_reaction,R01015
8829,SYNPCC7942_RS06485,KEGG_reaction,R00426
8830,SYNPCC7942_RS06485,KEGG_reaction,R00720
8831,SYNPCC7942_RS06485,KEGG_reaction,R01855
8832,SYNPCC7942_RS06485,KEGG_reaction,R02100
8833,SYNPCC7942_RS06485,KEGG_reaction,R02720
8834,SYNPCC7942_RS06485,KEGG_reaction,R03531
8835,SYNPCC7942_RS06565,KEGG_reaction,R09394
8836,SYNPCC7942_RS06570,KEGG_reaction,R09395
8837,SYNPCC7942_RS06580,KEGG_reaction,R11372
8838,SYNPCC7942_RS06585,KEGG_reaction,R09735
8839,SYNPCC7942_RS06615,KEGG_reaction,R03660
8840,SYNPCC7942_RS06635,KEGG_reaction,R00214
8841,SYNPCC7942_RS06650,KEGG_reaction,R02301
8842,SYNPCC7942_RS06690,KEGG_reaction,R03664
8843,SYNPCC7942_RS06695,KEGG_reaction,R01224
8844,SYNPCC7942_RS06695,KEGG_reaction,R07168
8845,SYNPCC7942_RS06715,KEGG_reaction,R05577
8846,SYNPCC7942_RS06745,KEGG_reaction,R00966
8847,SYNPCC7942_RS06810,KEGG_reaction,R10002
8848,SYNPCC7942_RS06815,KEGG_reaction,R09978
8849,SYNPCC7942_RS06820,KEGG_reaction,R01716
8850,SYNPCC7942_RS06825,KEGG_reaction,R01090
8851,SYNPCC7942_RS06825,KEGG_reaction,R01214
8852,SYNPCC7942_RS06825,KEGG_reaction,R02199
8853,SYNPCC7942_RS06825,KEGG_reaction,R05553
8854,SYNPCC7942_RS06825,KEGG_reaction,R10991
8855,SYNPCC7942_RS06860,KEGG_reaction,R00888
8856,SYNPCC7942_RS06865,KEGG_reaction,R11945
8857,SYNPCC7942_RS06870,KEGG_reaction,R11945
8858,SYNPCC7942_RS06875,KEGG_reaction,R11945
8859,SYNPCC7942_RS06880,KEGG_reaction,R11945
8860,SYNPCC7942_RS06885,KEGG_reaction,R00704
8861,SYNPCC7942_RS06910,KEGG_reaction,R00235
8862,SYNPCC7942_RS06910,KEGG_reaction,R00236
8863,SYNPCC7942_RS06910,KEGG_reaction,R00316
8864,SYNPCC7942_RS06910,KEGG_reaction,R00926
8865,SYNPCC7942_RS06910,KEGG_reaction,R01354
8866,SYNPCC7942_RS06950,KEGG_reaction,R11519
8867,SYNPCC7942_RS06990,KEGG_reaction,R05617
8868,SYNPCC7942_RS06990,KEGG_reaction,R06858
8869,SYNPCC7942_RS06990,KEGG_reaction,R10757
8870,SYNPCC7942_RS07020,KEGG_reaction,R00946
8871,SYNPCC7942_RS07020,KEGG_reaction,R09365
8872,SYNPCC7942_RS07045,KEGG_reaction,R00336
8873,SYNPCC7942_RS07045,KEGG_reaction,R00429
8874,SYNPCC7942_RS07050,KEGG_reaction,R04606
8875,SYNPCC7942_RS07060,KEGG_reaction,R00742
8876,SYNPCC7942_RS07060,KEGG_reaction,R04385
8877,SYNPCC7942_RS07095,KEGG_reaction,R01492
8878,SYNPCC7942_RS07095,KEGG_reaction,R05220
8879,SYNPCC7942_RS07095,KEGG_reaction,R07268
8880,SYNPCC7942_RS07105,KEGG_reaction,R00132
8881,SYNPCC7942_RS07105,KEGG_reaction,R10092
8882,SYNPCC7942_RS07155,KEGG_reaction,R02889
8883,SYNPCC7942_RS07180,KEGG_reaction,R01736
8884,SYNPCC7942_RS07215,KEGG_reaction,R01213
8885,SYNPCC7942_RS07220,KEGG_reaction,R07770
8886,SYNPCC7942_RS07220,KEGG_reaction,R07771
8887,SYNPCC7942_RS07220,KEGG_reaction,R11143
8888,SYNPCC7942_RS07240,KEGG_reaction,R11945
8889,SYNPCC7942_RS07260,KEGG_reaction,R06282
8890,SYNPCC7942_RS07265,KEGG_reaction,R06282
8891,SYNPCC7942_RS07295,KEGG_reaction,R00024
8892,SYNPCC7942_RS07295,KEGG_reaction,R03140
8893,SYNPCC7942_RS07300,KEGG_reaction,R00024
8894,SYNPCC7942_RS07300,KEGG_reaction,R03140
8895,SYNPCC7942_RS07305,KEGG_reaction,R07404
8896,SYNPCC7942_RS07325,KEGG_reaction,R00425
8897,SYNPCC7942_RS07325,KEGG_reaction,R07281
8898,SYNPCC7942_RS07330,KEGG_reaction,R03443
8899,SYNPCC7942_RS07340,KEGG_reaction,R08165
8900,SYNPCC7942_RS07360,KEGG_reaction,R11945
8901,SYNPCC7942_RS07365,KEGG_reaction,R01771
8902,SYNPCC7942_RS07370,KEGG_reaction,R06529
8903,SYNPCC7942_RS07370,KEGG_reaction,R07302
8904,SYNPCC7942_RS07385,KEGG_reaction,R01068
8905,SYNPCC7942_RS07385,KEGG_reaction,R01070
8906,SYNPCC7942_RS07385,KEGG_reaction,R01829
8907,SYNPCC7942_RS07385,KEGG_reaction,R02568
8908,SYNPCC7942_RS07405,KEGG_reaction,R00132
8909,SYNPCC7942_RS07405,KEGG_reaction,R10092
8910,SYNPCC7942_RS07410,KEGG_reaction,R04292
8911,SYNPCC7942_RS07415,KEGG_reaction,R04550
8912,SYNPCC7942_RS07440,KEGG_reaction,R00851
8913,SYNPCC7942_RS07440,KEGG_reaction,R09380
8914,SYNPCC7942_RS07445,KEGG_reaction,R10707
8915,SYNPCC7942_RS07450,KEGG_reaction,R01626
8916,SYNPCC7942_RS07450,KEGG_reaction,R11671
8917,SYNPCC7942_RS07455,KEGG_reaction,R02241
8918,SYNPCC7942_RS07455,KEGG_reaction,R09381
8919,SYNPCC7942_RS07500,KEGG_reaction,R00897
8920,SYNPCC7942_RS07500,KEGG_reaction,R03601
8921,SYNPCC7942_RS07500,KEGG_reaction,R04859
8922,SYNPCC7942_RS07570,KEGG_reaction,R04558
8923,SYNPCC7942_RS07585,KEGG_reaction,R02788
8924,SYNPCC7942_RS07630,KEGG_reaction,R00426
8925,SYNPCC7942_RS07630,KEGG_reaction,R00720
8926,SYNPCC7942_RS07630,KEGG_reaction,R01855
8927,SYNPCC7942_RS07630,KEGG_reaction,R02100
8928,SYNPCC7942_RS07630,KEGG_reaction,R02720
8929,SYNPCC7942_RS07630,KEGG_reaction,R03531
8930,SYNPCC7942_RS07645,KEGG_reaction,R02649
8931,SYNPCC7942_RS07670,KEGG_reaction,R01513
8932,SYNPCC7942_RS07690,KEGG_reaction,R00994
8933,SYNPCC7942_RS07690,KEGG_reaction,R04426
8934,SYNPCC7942_RS07690,KEGG_reaction,R10052
8935,SYNPCC7942_RS07705,KEGG_reaction,R07767
8936,SYNPCC7942_RS07705,KEGG_reaction,R07768
8937,SYNPCC7942_RS07715,KEGG_reaction,R08700
8938,SYNPCC7942_RS07730,KEGG_reaction,R04798
8939,SYNPCC7942_RS07730,KEGG_reaction,R04800
8940,SYNPCC7942_RS07730,KEGG_reaction,R07511
8941,SYNPCC7942_RS07730,KEGG_reaction,R09656
8942,SYNPCC7942_RS07730,KEGG_reaction,R09658
8943,SYNPCC7942_RS07735,KEGG_reaction,R05688
8944,SYNPCC7942_RS07765,KEGG_reaction,R01158
8945,SYNPCC7942_RS07765,KEGG_reaction,R01163
8946,SYNPCC7942_RS07765,KEGG_reaction,R03012
8947,SYNPCC7942_RS07780,KEGG_reaction,R00435
8948,SYNPCC7942_RS07780,KEGG_reaction,R00441
8949,SYNPCC7942_RS07780,KEGG_reaction,R00442
8950,SYNPCC7942_RS07780,KEGG_reaction,R00443
8951,SYNPCC7942_RS07785,KEGG_reaction,R00435
8952,SYNPCC7942_RS07785,KEGG_reaction,R00441
8953,SYNPCC7942_RS07785,KEGG_reaction,R00442
8954,SYNPCC7942_RS07785,KEGG_reaction,R00443
8955,SYNPCC7942_RS07790,KEGG_reaction,R00435
8956,SYNPCC7942_RS07790,KEGG_reaction,R00441
8957,SYNPCC7942_RS07790,KEGG_reaction,R00442
8958,SYNPCC7942_RS07790,KEGG_reaction,R00443
8959,SYNPCC7942_RS07835,KEGG_reaction,R02164
8960,SYNPCC7942_RS07915,KEGG_reaction,R03051
8961,SYNPCC7942_RS07915,KEGG_reaction,R04439
8962,SYNPCC7942_RS07915,KEGG_reaction,R04440
8963,SYNPCC7942_RS07915,KEGG_reaction,R05068
8964,SYNPCC7942_RS07915,KEGG_reaction,R05069
8965,SYNPCC7942_RS07915,KEGG_reaction,R05071
8966,SYNPCC7942_RS07920,KEGG_reaction,R00188
8967,SYNPCC7942_RS07920,KEGG_reaction,R11188
8968,SYNPCC7942_RS08020,KEGG_reaction,R00086
8969,SYNPCC7942_RS08035,KEGG_reaction,R01520
8970,SYNPCC7942_RS08035,KEGG_reaction,R01521
8971,SYNPCC7942_RS08055,KEGG_reaction,R03646
8972,SYNPCC7942_RS08080,KEGG_reaction,R08701
8973,SYNPCC7942_RS08130,KEGG_reaction,R01884
8974,SYNPCC7942_RS08145,KEGG_reaction,R00742
8975,SYNPCC7942_RS08145,KEGG_reaction,R04386
8976,SYNPCC7942_RS08155,KEGG_reaction,R00428
8977,SYNPCC7942_RS08155,KEGG_reaction,R04639
8978,SYNPCC7942_RS08155,KEGG_reaction,R05046
8979,SYNPCC7942_RS08155,KEGG_reaction,R05048
8980,SYNPCC7942_RS08170,KEGG_reaction,R00126
8981,SYNPCC7942_RS08170,KEGG_reaction,R01618
8982,SYNPCC7942_RS08180,KEGG_reaction,R06363
8983,SYNPCC7942_RS08205,KEGG_reaction,R00885
8984,SYNPCC7942_RS08205,KEGG_reaction,R01819
8985,SYNPCC7942_RS08210,KEGG_reaction,R02017
8986,SYNPCC7942_RS08210,KEGG_reaction,R02018
8987,SYNPCC7942_RS08210,KEGG_reaction,R02019
8988,SYNPCC7942_RS08210,KEGG_reaction,R02024
8989,SYNPCC7942_RS08215,KEGG_reaction,R00112
8990,SYNPCC7942_RS08220,KEGG_reaction,R00112
8991,SYNPCC7942_RS08225,KEGG_reaction,R00112
8992,SYNPCC7942_RS08285,KEGG_reaction,R00066
8993,SYNPCC7942_RS08345,KEGG_reaction,R04734
8994,SYNPCC7942_RS08430,KEGG_reaction,R01034
8995,SYNPCC7942_RS08430,KEGG_reaction,R10715
8996,SYNPCC7942_RS08430,KEGG_reaction,R10717
8997,SYNPCC7942_RS08445,KEGG_reaction,R00602
8998,SYNPCC7942_RS08445,KEGG_reaction,R00698
8999,SYNPCC7942_RS08445,KEGG_reaction,R02596
9000,SYNPCC7942_RS08445,KEGG_reaction,R02670
9001,SYNPCC7942_RS08445,KEGG_reaction,R03919
9002,SYNPCC7942_RS08445,KEGG_reaction,R04007
9003,SYNPCC7942_RS08445,KEGG_reaction,R07443
9004,SYNPCC7942_RS08445,KEGG_reaction,R11906
9005,SYNPCC7942_RS08475,KEGG_reaction,R03650
9006,SYNPCC7942_RS08500,KEGG_reaction,R02783
9007,SYNPCC7942_RS08605,KEGG_reaction,R01931
9008,SYNPCC7942_RS08605,KEGG_reaction,R03105
9009,SYNPCC7942_RS08605,KEGG_reaction,R03106
9010,SYNPCC7942_RS08655,KEGG_reaction,R05692
9011,SYNPCC7942_RS08700,KEGG_reaction,R00435
9012,SYNPCC7942_RS08700,KEGG_reaction,R00441
9013,SYNPCC7942_RS08700,KEGG_reaction,R00442
9014,SYNPCC7942_RS08700,KEGG_reaction,R00443
9015,SYNPCC7942_RS08720,KEGG_reaction,R01776
9016,SYNPCC7942_RS08725,KEGG_reaction,R00966
9017,SYNPCC7942_RS08735,KEGG_reaction,R00475
9018,SYNPCC7942_RS08740,KEGG_reaction,R00475
9019,SYNPCC7942_RS08745,KEGG_reaction,R00267
9020,SYNPCC7942_RS08745,KEGG_reaction,R00268
9021,SYNPCC7942_RS08745,KEGG_reaction,R01899
9022,SYNPCC7942_RS08845,KEGG_reaction,R03599
9023,SYNPCC7942_RS08845,KEGG_reaction,R11528
9024,SYNPCC7942_RS08855,KEGG_reaction,R03191
9025,SYNPCC7942_RS08855,KEGG_reaction,R03192
9026,SYNPCC7942_RS08860,KEGG_reaction,R03193
9027,SYNPCC7942_RS08865,KEGG_reaction,R01061
9028,SYNPCC7942_RS08865,KEGG_reaction,R01063
9029,SYNPCC7942_RS08870,KEGG_reaction,R11945
9030,SYNPCC7942_RS08875,KEGG_reaction,R07262
9031,SYNPCC7942_RS08945,KEGG_reaction,R00396
9032,SYNPCC7942_RS08960,KEGG_reaction,R01185
9033,SYNPCC7942_RS08960,KEGG_reaction,R01186
9034,SYNPCC7942_RS08960,KEGG_reaction,R01187
9035,SYNPCC7942_RS08975,KEGG_reaction,R11325
9036,SYNPCC7942_RS08980,KEGG_reaction,R11325
9037,SYNPCC7942_RS09055,KEGG_reaction,R01466
9038,SYNPCC7942_RS09055,KEGG_reaction,R05086
9039,SYNPCC7942_RS09105,KEGG_reaction,R00036
9040,SYNPCC7942_RS09185,KEGG_reaction,R02971
9041,SYNPCC7942_RS09185,KEGG_reaction,R03018
9042,SYNPCC7942_RS09185,KEGG_reaction,R04391
9043,SYNPCC7942_RS09260,KEGG_reaction,R01801
9044,SYNPCC7942_RS09265,KEGG_reaction,R06513
9045,SYNPCC7942_RS09280,KEGG_reaction,R04640
9046,SYNPCC7942_RS09290,KEGG_reaction,R01130
9047,SYNPCC7942_RS09290,KEGG_reaction,R08240
9048,SYNPCC7942_RS09325,KEGG_reaction,R06282
9049,SYNPCC7942_RS09340,KEGG_reaction,R04573
9050,SYNPCC7942_RS09340,KEGG_reaction,R04617
9051,SYNPCC7942_RS09355,KEGG_reaction,R07605
9052,SYNPCC7942_RS09370,KEGG_reaction,R10147
9053,SYNPCC7942_RS09375,KEGG_reaction,R02291
9054,SYNPCC7942_RS09385,KEGG_reaction,R05149
9055,SYNPCC7942_RS09390,KEGG_reaction,R00790
9056,SYNPCC7942_RS09395,KEGG_reaction,R05177
9057,SYNPCC7942_RS09395,KEGG_reaction,R05814
9058,SYNPCC7942_RS09400,KEGG_reaction,R03948
9059,SYNPCC7942_RS09400,KEGG_reaction,R05808
9060,SYNPCC7942_RS09405,KEGG_reaction,R05180
9061,SYNPCC7942_RS09405,KEGG_reaction,R05809
9062,SYNPCC7942_RS09405,KEGG_reaction,R07772
9063,SYNPCC7942_RS09410,KEGG_reaction,R05224
9064,SYNPCC7942_RS09410,KEGG_reaction,R05815
9065,SYNPCC7942_RS09415,KEGG_reaction,R10223
9066,SYNPCC7942_RS09420,KEGG_reaction,R05066
9067,SYNPCC7942_RS09425,KEGG_reaction,R11579
9068,SYNPCC7942_RS09450,KEGG_reaction,R10806
9069,SYNPCC7942_RS09455,KEGG_reaction,R10463
9070,SYNPCC7942_RS09465,KEGG_reaction,R00104
9071,SYNPCC7942_RS09540,KEGG_reaction,R00357
9072,SYNPCC7942_RS09540,KEGG_reaction,R00481
9073,SYNPCC7942_RS09580,KEGG_reaction,R02110
9074,SYNPCC7942_RS09615,KEGG_reaction,R00259
9075,SYNPCC7942_RS09615,KEGG_reaction,R02282
9076,SYNPCC7942_RS09625,KEGG_reaction,R03896
9077,SYNPCC7942_RS09625,KEGG_reaction,R03898
9078,SYNPCC7942_RS09625,KEGG_reaction,R03968
9079,SYNPCC7942_RS09625,KEGG_reaction,R04001
9080,SYNPCC7942_RS09625,KEGG_reaction,R08620
9081,SYNPCC7942_RS09625,KEGG_reaction,R08624
9082,SYNPCC7942_RS09625,KEGG_reaction,R08628
9083,SYNPCC7942_RS09625,KEGG_reaction,R08634
9084,SYNPCC7942_RS09625,KEGG_reaction,R08641
9085,SYNPCC7942_RS09625,KEGG_reaction,R08645
9086,SYNPCC7942_RS09625,KEGG_reaction,R10170
9087,SYNPCC7942_RS09635,KEGG_reaction,R00568
9088,SYNPCC7942_RS09635,KEGG_reaction,R02325
9089,SYNPCC7942_RS09670,KEGG_reaction,R06265
9090,SYNPCC7942_RS09670,KEGG_reaction,R06266
9091,SYNPCC7942_RS09670,KEGG_reaction,R06267
9092,SYNPCC7942_RS09670,KEGG_reaction,R10068
9093,SYNPCC7942_RS09685,KEGG_reaction,R01238
9094,SYNPCC7942_RS09685,KEGG_reaction,R02952
9095,SYNPCC7942_RS09685,KEGG_reaction,R03367
9096,SYNPCC7942_RS09685,KEGG_reaction,R04985
9097,SYNPCC7942_RS09685,KEGG_reaction,R04986
9098,SYNPCC7942_RS09685,KEGG_reaction,R11225
9099,SYNPCC7942_RS09720,KEGG_reaction,R01715
9100,SYNPCC7942_RS09745,KEGG_reaction,R03657
9101,SYNPCC7942_RS09780,KEGG_reaction,R02735
9102,SYNPCC7942_RS09790,KEGG_reaction,R07460
9103,SYNPCC7942_RS09790,KEGG_reaction,R11528
9104,SYNPCC7942_RS09790,KEGG_reaction,R11529
9105,SYNPCC7942_RS09810,KEGG_reaction,R01123
9106,SYNPCC7942_RS09840,KEGG_reaction,R01061
9107,SYNPCC7942_RS09865,KEGG_reaction,R00014
9108,SYNPCC7942_RS09865,KEGG_reaction,R00209
9109,SYNPCC7942_RS09865,KEGG_reaction,R01699
9110,SYNPCC7942_RS09865,KEGG_reaction,R03270
9111,SYNPCC7942_RS09915,KEGG_reaction,R04286
9112,SYNPCC7942_RS09915,KEGG_reaction,R09959
9113,SYNPCC7942_RS09920,KEGG_reaction,R00571
9114,SYNPCC7942_RS09920,KEGG_reaction,R00573
9115,SYNPCC7942_RS09925,KEGG_reaction,R00742
9116,SYNPCC7942_RS09925,KEGG_reaction,R04386
9117,SYNPCC7942_RS09940,KEGG_reaction,R03661
9118,SYNPCC7942_RS09965,KEGG_reaction,R05000
9119,SYNPCC7942_RS09965,KEGG_reaction,R05615
9120,SYNPCC7942_RS09970,KEGG_reaction,R03409
9121,SYNPCC7942_RS09980,KEGG_reaction,R05627
9122,SYNPCC7942_RS10005,KEGG_reaction,R00885
9123,SYNPCC7942_RS10020,KEGG_reaction,R11945
9124,SYNPCC7942_RS10025,KEGG_reaction,R11945
9125,SYNPCC7942_RS10050,KEGG_reaction,R11945
9126,SYNPCC7942_RS10055,KEGG_reaction,R04786
9127,SYNPCC7942_RS10055,KEGG_reaction,R04787
9128,SYNPCC7942_RS10055,KEGG_reaction,R07510
9129,SYNPCC7942_RS10055,KEGG_reaction,R09652
9130,SYNPCC7942_RS10055,KEGG_reaction,R09653
9131,SYNPCC7942_RS10055,KEGG_reaction,R09654
9132,SYNPCC7942_RS10060,KEGG_reaction,R02065
9133,SYNPCC7942_RS10060,KEGG_reaction,R04218
9134,SYNPCC7942_RS10060,KEGG_reaction,R07270
9135,SYNPCC7942_RS10060,KEGG_reaction,R10177
9136,SYNPCC7942_RS10100,KEGG_reaction,R04420
9137,SYNPCC7942_RS10105,KEGG_reaction,R07392
9138,SYNPCC7942_RS10110,KEGG_reaction,R07395
9139,SYNPCC7942_RS10115,KEGG_reaction,R04035
9140,SYNPCC7942_RS10115,KEGG_reaction,R04037
9141,SYNPCC7942_RS10180,KEGG_reaction,R03035
9142,SYNPCC7942_RS10295,KEGG_reaction,R02739
9143,SYNPCC7942_RS10295,KEGG_reaction,R02740
9144,SYNPCC7942_RS10295,KEGG_reaction,R03321
9145,SYNPCC7942_RS10365,KEGG_reaction,R00178
9146,SYNPCC7942_RS10380,KEGG_reaction,R01221
9147,SYNPCC7942_RS10385,KEGG_reaction,R01221
9148,SYNPCC7942_RS10385,KEGG_reaction,R03425
9149,SYNPCC7942_RS10425,KEGG_reaction,R04989
9150,SYNPCC7942_RS10425,KEGG_reaction,R08773
9151,SYNPCC7942_RS10435,KEGG_reaction,R00851
9152,SYNPCC7942_RS10435,KEGG_reaction,R09380
9153,SYNPCC7942_RS10440,KEGG_reaction,R01248
9154,SYNPCC7942_RS10440,KEGG_reaction,R01251
9155,SYNPCC7942_RS10440,KEGG_reaction,R03291
9156,SYNPCC7942_RS10440,KEGG_reaction,R03293
9157,SYNPCC7942_RS10460,KEGG_reaction,R03824
9158,SYNPCC7942_RS10460,KEGG_reaction,R04801
9159,SYNPCC7942_RS10460,KEGG_reaction,R05341
9160,SYNPCC7942_RS10460,KEGG_reaction,R06962
9161,SYNPCC7942_RS10460,KEGG_reaction,R07856
9162,SYNPCC7942_RS10465,KEGG_reaction,R00183
9163,SYNPCC7942_RS10465,KEGG_reaction,R00511
9164,SYNPCC7942_RS10465,KEGG_reaction,R00963
9165,SYNPCC7942_RS10465,KEGG_reaction,R01126
9166,SYNPCC7942_RS10465,KEGG_reaction,R01227
9167,SYNPCC7942_RS10465,KEGG_reaction,R01569
9168,SYNPCC7942_RS10465,KEGG_reaction,R01664
9169,SYNPCC7942_RS10465,KEGG_reaction,R01968
9170,SYNPCC7942_RS10465,KEGG_reaction,R02088
9171,SYNPCC7942_RS10465,KEGG_reaction,R02102
9172,SYNPCC7942_RS10465,KEGG_reaction,R02323
9173,SYNPCC7942_RS10465,KEGG_reaction,R02719
9174,SYNPCC7942_RS10465,KEGG_reaction,R03346
9175,SYNPCC7942_RS10470,KEGG_reaction,R03660
9176,SYNPCC7942_RS10525,KEGG_reaction,R00615
9177,SYNPCC7942_RS10525,KEGG_reaction,R02135
9178,SYNPCC7942_RS10535,KEGG_reaction,R04594
9179,SYNPCC7942_RS10535,KEGG_reaction,R11173
9180,SYNPCC7942_RS10540,KEGG_reaction,R00315
9181,SYNPCC7942_RS10540,KEGG_reaction,R01353
9182,SYNPCC7942_RS10545,KEGG_reaction,R00761
9183,SYNPCC7942_RS10545,KEGG_reaction,R01621
9184,SYNPCC7942_RS10565,KEGG_reaction,R06284
9185,SYNPCC7942_RS10565,KEGG_reaction,R09067
9186,SYNPCC7942_RS10565,KEGG_reaction,R11514
9187,SYNPCC7942_RS10565,KEGG_reaction,R11517
9188,SYNPCC7942_RS10580,KEGG_reaction,R04558
9189,SYNPCC7942_RS10595,KEGG_reaction,R01773
9190,SYNPCC7942_RS10595,KEGG_reaction,R01775
9191,SYNPCC7942_RS10600,KEGG_reaction,R11945
9192,SYNPCC7942_RS10605,KEGG_reaction,R11945
9193,SYNPCC7942_RS10635,KEGG_reaction,R06514
9194,SYNPCC7942_RS10640,KEGG_reaction,R02777
9195,SYNPCC7942_RS10645,KEGG_reaction,R06513
9196,SYNPCC7942_RS10650,KEGG_reaction,R02328
9197,SYNPCC7942_RS10665,KEGG_reaction,R03546
9198,SYNPCC7942_RS10665,KEGG_reaction,R10079
9199,SYNPCC7942_RS10695,KEGG_reaction,R03940
9200,SYNPCC7942_RS10700,KEGG_reaction,R00299
9201,SYNPCC7942_RS10700,KEGG_reaction,R01600
9202,SYNPCC7942_RS10700,KEGG_reaction,R01786
9203,SYNPCC7942_RS10710,KEGG_reaction,R01049
9204,SYNPCC7942_RS10735,KEGG_reaction,R03905
9205,SYNPCC7942_RS10735,KEGG_reaction,R04212
9206,SYNPCC7942_RS10760,KEGG_reaction,R00256
9207,SYNPCC7942_RS10760,KEGG_reaction,R00575
9208,SYNPCC7942_RS10760,KEGG_reaction,R01395
9209,SYNPCC7942_RS10760,KEGG_reaction,R10948
9210,SYNPCC7942_RS10760,KEGG_reaction,R10949
9211,SYNPCC7942_RS10765,KEGG_reaction,R01073
9212,SYNPCC7942_RS10815,KEGG_reaction,R02060
9213,SYNPCC7942_RS10825,KEGG_reaction,R04112
9214,SYNPCC7942_RS10835,KEGG_reaction,R04198
9215,SYNPCC7942_RS10835,KEGG_reaction,R04199
9216,SYNPCC7942_RS10840,KEGG_reaction,R03877
9217,SYNPCC7942_RS10855,KEGG_reaction,R03522
9218,SYNPCC7942_RS10855,KEGG_reaction,R07002
9219,SYNPCC7942_RS10855,KEGG_reaction,R07003
9220,SYNPCC7942_RS10855,KEGG_reaction,R07004
9221,SYNPCC7942_RS10855,KEGG_reaction,R07023
9222,SYNPCC7942_RS10855,KEGG_reaction,R07024
9223,SYNPCC7942_RS10855,KEGG_reaction,R07025
9224,SYNPCC7942_RS10855,KEGG_reaction,R07026
9225,SYNPCC7942_RS10855,KEGG_reaction,R07069
9226,SYNPCC7942_RS10855,KEGG_reaction,R07070
9227,SYNPCC7942_RS10855,KEGG_reaction,R07083
9228,SYNPCC7942_RS10855,KEGG_reaction,R07084
9229,SYNPCC7942_RS10855,KEGG_reaction,R07091
